id,date,message
893878,2026-06-03 11:38:01+00:00,"Looking for driver @ 06 jun 
7am pick up sengkang 
Drop off at jb .. 
One Pax only"
893877,2026-06-03 11:37:01+00:00,"driver  looking for hitchers
date：today
time：now
pickup：jb
drop off：sg
pax：1-4 pax
toyota vios 
whole car only
no need deposit
pm me thx"
893876,2026-06-03 11:33:20+00:00,"Drivers looking for Hitchers 😎 

Date : Today 😊 
Time: NOWW 🔥 

Pickup : JB❤️ 
Drop off : SG 😊 
Pax : 1-6pax🌹 
Whole car: available 💫 

Can paynow 🌟 
TNG ⭐️ 
CASH RM💰 
SGD CASH 💵 
❤️
Pm me for more details thanks 😊

💫 NO DEPOSIT ⛔️"
893875,2026-06-03 11:32:01+00:00,"🔥 JB 🇲🇾 ↔ SG 🇸🇬 DAILY CARPOOL 🔥
🔥 新山 ↔ 新加坡 每日拼车/包车 🔥
🚘 Safe • Fast • On Time
🚘 安全 • 快速 • 准时
⏰ DAILY 固定时段
📍 JB ➜ SG
6am｜10am｜2pm｜6pm｜8pm｜10pm
📍 SG ➜ JB
8am｜11am｜2pm｜5pm｜8pm｜11pm
✨ Professional Driver 专业司机
✨ Comfortable Ride 舒适乘坐
✨ 天天出发 Monday - Sunday
📲 PM / WhatsApp NOW
📲 +60167838850
🔥 Limited Seat 位置有限 先订先上车 🔥"
893874,2026-06-03 11:28:45+00:00,"🚗Driver looking for Hitcher 🚗

Date : today 3/6
Time :7.30pm-8.30pm
Pickup : JB 🇲🇾
Dropoff: SG 🇸🇬
1-6 pax 
Wholecar available 👋🏼
Offer ❗
Other timing can discuss ✅

PM ME IF INTERESTED 🤗🤗🤗"
893873,2026-06-03 11:27:01+00:00,"⭐️Driver Looking for Passengers ⭐️
⭐️司機尋找乘客⭐️⭐️

🚘Carpool and charter Service 🚘
🚘拼車與包車服務🚘

MONDAY TO SUNDAY
星期一 至 星期日

< 🇲🇾JB-🇸🇬SG>（新山-新加坡）
6am - 7am
10am - 11am
2pm - 3pm
6pm - 7pm 
8pm - 9pm
< 🇸🇬SG-🇲🇾JB> （新加坡 - 新山）
9am - 10am
12pm - 1pm
4pm - 5pm
8pm - 9pm
11pm - 12am

permanent no available at This moment

👉🏻SAFETY  安全
👉🏻ON TIME 準時
👉🏻PROFESSIONAL 專業


Other timing can check with me 🥰
Please Wa +60167838850 or PM me if interested.

其他時間歡迎向我諮詢🥰
如有興趣可以Wa +60167838850 或 pm我🥰"
893872,2026-06-03 11:26:18+00:00,"Hitcher looking for driver

Pickup: SG
Dropoff: Mount Austin
Date: Today
Time: 8:15pm
Pax: 2"
893871,2026-06-03 11:22:54+00:00,"🚗 Malay Driver Looking for Hitcher 🧍🏻

🗓️Date : TODAY
⏰Time : NOW ONWARDS
📌Pickup : JB 🇲🇾
📍Dropoff : SG 🇸🇬
👫 1-6 pax

No need DEPOSIT, 
Payment by cash / TnG
Kindly pm me, thank you ☺️"
893870,2026-06-03 11:21:20+00:00,"Hitcher looking for Driver 🚘

Pick up : JB 
Drop Off : Orchard
Date : today
Time : 8:40
Pax : 1"
893868,2026-06-03 11:16:04+00:00,"Hey, there .​! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893867,2026-06-03 11:12:28+00:00,"🇲🇾👉🇸🇬 Driver 🇸🇬👉🇲🇾
🚗Looking for passengers 👪

Date:TODAY
Time: NOW
Pick up: JB🇲🇾SG
Drop off: SG🇸🇬JB
Pax: 1-6
Pm pm pm thank you"
893866,2026-06-03 11:11:01+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
893865,2026-06-03 11:07:15+00:00,"🇲🇾🇸🇬🇲🇾🇸🇬
🚙接送服务

📍Pick up: SG /JB /Anywhere
📍 Drop off: SG /JB /KL /Seremban /Mersing /Desaru /Melaka /Genting /IPoh /P .pinang /anywhere
👍Round trip / tour JB /SG /Anywhere
🚘 5 seater sedan 👥 1-3 pax
🚘7seater👥Pax:3-6pax or Whole car available
Pax: 2-4pax
Whole Car
Advance booking accepted./ Tng / Paynow.

Kindly pm for more details 😀
SG - Mersing
SG - Muar, Bt.Pahat
SG - Malacca
SG - KL, Port Klang
SG - Genting Highland
SG - Cameron Highland
SG - Ipoh, Lumut, Taiping
SG - Penang"
893864,2026-06-03 10:55:40+00:00,"Hey, there @bissful! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893863,2026-06-03 10:55:00+00:00,"Hey, there @FarCelCan! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893862,2026-06-03 10:51:03+00:00,"Hitcher looking for driver 

Pick up: R&F cove
Drop off: Woodlands, Bukit Merah 
Date: today
Time:12am

No deposit"
893861,2026-06-03 10:46:38+00:00,"3/6
Now sg to jb
Car at marine parade
Driver looking hitcher
Sedan car pick
Pm or whatsapp
0195889011"
893860,2026-06-03 10:46:19+00:00,"Hey, there nine! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893859,2026-06-03 10:46:04+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
893858,2026-06-03 10:45:01+00:00,"Hey, there @Kindle0909! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893857,2026-06-03 10:43:19+00:00,"Driver looking for Hitchers 

Date : Today🇲🇾🇸🇬
Time:  NOW

Pickup : SG
Drop off : JB
Pax : 1-6pax 


No deposit 

Pm me for more details thanks"
893853,2026-06-03 10:25:21+00:00,"Hitcher looking for driver.

Date: today
Time: now
Pick up: jurong 
Drop off: aeon tebrau 
Passengers: 1

PM me for the best price. Thank you.

*No deposit*"
893852,2026-06-03 10:23:06+00:00,"🚗Driver looking for Hitcher 🚗

Date : today 3/6
Time :6.30pm-7.30pm
Pickup : JB 🇲🇾
Dropoff: SG 🇸🇬
1-6 pax 
Wholecar available 👋🏼
Offer ❗
Other timing can discuss ✅

PM ME IF INTERESTED 🤗🤗🤗"
893851,2026-06-03 10:20:25+00:00,"driver  looking for hitchers
date：today
time：now
pickup：jb
drop off：sg
pax：1-4 pax
toyota vios 
whole car only
no need deposit
pm me thx"
893850,2026-06-03 10:17:29+00:00,"🚙👨‍✈️DRIVER LOOKING FOR
HITCHER 🧑‍🧑‍🧒‍🧒


🚙👨‍✈️OPEN FOR ADVANCE BOOKING!!
🇲🇾🇸🇬

Date : BY BOOKING 

Pickup :SG ↔️ JB/MELACCA/KL/GENTING 🇸🇬🇲🇾

Drop : JB/MELACCA/KL/GENTING/IPOH ↔️ SG🇲🇾🇸🇬

Time : Anytime By Booking

Pax : 1-4/2-6/2-10 pax
Whole car  ✅️

PAYMEMT BY :
PAYNOW & CASH 

Door to Door service 

Kindly PM me if interested 
Thankss
+60148189403"
893849,2026-06-03 10:17:18+00:00,"🚗Driver looking for hitcher👫

📆 Date: Today
⏰ Time: Now !!!
🇸🇬 Pick up: SG
🇲🇾 Drop off: JB
👥 Pax: 1-9

Pm me thanks😊"
893848,2026-06-03 10:16:47+00:00,"🇲🇾driver  looking for hitchers
📅date：today
⌚time：now
🏠🇲🇾pickup：jb
🏩🇸🇬drop off：sg
👫👫pax：1-4 pax
🚘sedan car
🚘whole car only
addtion point -💲10-15
no need deposit💰
pm me thx🙏🏻🙏🏻"
893847,2026-06-03 10:16:31+00:00,"Chinese Driver looking for hitcher

Time :Now

Pick up : SG

Drop off only pay: JB

Pax : 1 Pax

Sedan car Toyota Mark X
No need deposit after drop off only payment"
893846,2026-06-03 10:15:58+00:00,"Driver looking for Hitcher 
Pick up : JB
Drop off : SG
Time : Now onwards 
Date: Today
Pax : 2 to 6pax
Whole car : Available 
Carpool : Available 
 Kindly pm me thanks 
      Can pay now 📲
          Can cash 💸
🎤 PAY AFTER DROPS💯"
893845,2026-06-03 10:10:58+00:00,"Driver looking for Hitcher❣️

⏰-We are 24/7 Available-❤️
🇸🇬 SG ⇄ 🇲🇾 JB Transport
🚏 Pickup   : SG / JB 
🚏 Drop-off : JB / SG
🚗 Premium Vehicles Provided

✅ No Deposit
✅ Insurance Covered
✅ Cross-Border Delivery

📩 Kindly PM to book. Thank you ✌️"
893844,2026-06-03 10:10:38+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
893843,2026-06-03 10:10:06+00:00,"👨‍✈️Driver looking for hitcher👋

pick up : Jb/Sg
drop off: Sg/Jb/Kl
date : anyday /return trip also can.
time : anytime / advance booking also can.
pax : 1-8 / whole car / Carpool.
  Paynow,Cash,Tng.
   
Kindly Pm For Best Offer Thanks"
893842,2026-06-03 10:09:34+00:00,"🚘 Driver looking for Hitchers

📅 Date         : Today  
📍 Pickup     : JB / SG 🇲🇾🇸🇬 
📍 DropOff   : SG / JB 🇸🇬🇲🇾 
🕑 Time        : Anytime
💰 Payment : No Deposit ❌
🚗 Vehicles  : All Seating Types
✅ Modes     : Whole-Car Only

      👇     👇     👇      👇      👇

--✨️Transport Service Types✨️--
  ☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣
  ☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚
  ☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙
  ☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙
  ☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨
  ☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽
  ☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔
  ☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚
  ☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩
  ☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 𝖯𝗅𝖾𝖺𝗌𝖾 𝖯𝖬 𝖬𝖾 𝖿𝗈𝗋 𝖬𝗈𝗋𝖾 𝖣𝖾𝗍𝖺𝗂𝗅𝗌"
893841,2026-06-03 10:01:15+00:00,"🚗🇸🇬 Looking for driver

Pick Up: 641673
Drop Off: Ksl city 
Date: today 
Time: now
Pax: 1"
893839,2026-06-03 09:59:49+00:00,"🚘Driver looking for hitcher 🚘

📆Date Today 📆
⏰Time  now now now ⏰
🇲🇾Pick up JB 🇲🇾
🇸🇬Drop off SG 🇸🇬
👫Pax 2-4pax 👭
💸No deposit 💸
⚙More details pm me thanks⚙"
893838,2026-06-03 09:59:01+00:00,"🔥 JB 🇲🇾 ↔ SG 🇸🇬 DAILY CARPOOL 🔥
🔥 新山 ↔ 新加坡 每日拼车/包车 🔥
🚘 Safe • Fast • On Time
🚘 安全 • 快速 • 准时
⏰ DAILY 固定时段
📍 JB ➜ SG
6am｜10am｜2pm｜6pm｜8pm｜10pm
📍 SG ➜ JB
8am｜11am｜2pm｜5pm｜8pm｜11pm
✨ Professional Driver 专业司机
✨ Comfortable Ride 舒适乘坐
✨ 天天出发 Monday - Sunday
📲 PM / WhatsApp NOW
📲 +60167838850
🔥 Limited Seat 位置有限 先订先上车 🔥"
893837,2026-06-03 09:58:01+00:00,"⭐️Driver Looking for Passengers ⭐️
⭐️司機尋找乘客⭐️⭐️

🚘Carpool and charter Service 🚘
🚘拼車與包車服務🚘

MONDAY TO SUNDAY
星期一 至 星期日

< 🇲🇾JB-🇸🇬SG>（新山-新加坡）
6am - 7am
10am - 11am
2pm - 3pm
6pm - 7pm 
8pm - 9pm
< 🇸🇬SG-🇲🇾JB> （新加坡 - 新山）
9am - 10am
12pm - 1pm
4pm - 5pm
8pm - 9pm
11pm - 12am

permanent no available at This moment

👉🏻SAFETY  安全
👉🏻ON TIME 準時
👉🏻PROFESSIONAL 專業


Other timing can check with me 🥰
Please Wa +60167838850 or PM me if interested.

其他時間歡迎向我諮詢🥰
如有興趣可以Wa +60167838850 或 pm我🥰"
893836,2026-06-03 09:52:41+00:00,"Hitcher looking for Driver🚘

Date : 3/6
Time : now
Pickup : JB 🇲🇾
Dropoff : SG 🇸🇬
Pax : 1

PM me"
893835,2026-06-03 09:44:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
893833,2026-06-03 09:38:22+00:00,"🇲🇾🇸🇬🇲🇾🇸🇬
🚙接送服务

📍Pick up: SG /JB /Anywhere
📍 Drop off: SG /JB /KL /Seremban /Mersing /Desaru /Melaka /Genting /IPoh /P .pinang /anywhere
👍Round trip / tour JB /SG /Anywhere
🚘 5 seater sedan 👥 1-3 pax
🚘7seater👥Pax:3-6pax or Whole car available
Pax: 2-4pax
Whole Car
Advance booking accepted./ Tng / Paynow.

Kindly pm for more details 😀
SG - Mersing
SG - Muar, Bt.Pahat
SG - Malacca
SG - KL, Port Klang
SG - Genting Highland
SG - Cameron Highland
SG - Ipoh, Lumut, Taiping
SG - Penang"
893832,2026-06-03 09:33:02+00:00,"Driver looking for hitcher

Date: NOW
Time: NOW
Pickup: SG
Dropoff: JB
*Only Wholecar*
No Luggage, No Pet.

Payment after reaching to your destination."
893831,2026-06-03 09:29:25+00:00,"Looking for driver 
4/6 
Pick up 5.30 am to 6 am 
Laman Citra to one north 
Pax 1"
893830,2026-06-03 09:25:44+00:00,"Hitcher looking for driver

Pick up: SG
Drop off: JB
TIME: Now

Pax : 1"
893829,2026-06-03 09:20:19+00:00,"Pick up : Gelang Patah Bus terminal
Drop off : SG  
Date : Today 
Time : Now 
Pax : 3 adult + 1 baby"
893828,2026-06-03 09:20:11+00:00,"                  🔤🔤1️⃣6️⃣8️⃣ 
        🔤🔤🔤🔤🔤🔤🔤🔤🔤

           ⚠️Advanced Booking⚠️ 
     🛞Driver Looking For Hitcher 🛞
        🔝🔝🔝🔝🔝🔝🔝🔝🔝

🗓Date: 🅰️🔠🔠  🔠🅰️🔠🔠
🔜Time: 🅰️🔠🔠  🔠🔠🔠🔠
📌Pick up : 🚩🚩 ✔️ 🚩🚩✔️
📍Drop off : 🚩🚩 ✔️🚩🚩✔️
🙂Pax : 1-7pax cp / whole car👍

👌Accept ➡️PayNow ✔️TNG ✔️Cash ✔️

                ⭐️  🔤🔤🔤   ⭐️
🚗➡️Toyota Alphard 7 seater Pilot Seat 
            Hyundai Starex / Staria 10-11 seater  
               ⭐️    🔤🔤🔤     ⭐️
🚗➡️BMW 5 seater 
            ⭐️ 🔤🔤🔤🔤🔤   ⭐️
🚗➡️Toyota Vios / Honda City  5 seater 

       🏆🏆🏆🏆🏆🏆🏆🏆🏆

        📞Kindly pm me thanks📞
     💬有需要的可以马上联系我💬

WhatsApp +6580460803"
893827,2026-06-03 09:20:05+00:00,"driver  looking for hitchers
date：today
time：now
pickup：jb
drop off：sg
pax：1-4 pax
toyota vios 
whole car only
no need deposit
pm me thx"
893826,2026-06-03 09:18:07+00:00,"Driver looking for Hitchers🚕

Date : Today 
Time:  Now / Anytime

Pickup : JB 🇲🇾
Drop off : SG 🇸🇬

Pax : 1-4 pax
No need deposit 

Pm me thanks"
893825,2026-06-03 09:16:00+00:00,pm
893824,2026-06-03 09:14:52+00:00,p m
893823,2026-06-03 09:14:40+00:00,"Hey, there @tck0011! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893822,2026-06-03 09:11:36+00:00,"🚘 Driver looking for Hitcher

Date  :3/6 Wednesday 
Time : now 
Pickup   :SG
Dropoff  : JB
Pax.        : 1-3 CARPOOL"
893821,2026-06-03 09:11:27+00:00,"9pm 
Senai to Punggol 
1pax whole car 
PM offers 
Prefer Chinese driver"
893820,2026-06-03 09:11:25+00:00,"🇲🇾👉🇸🇬 Driver 🇸🇬👉🇲🇾
🚗Looking for passengers 👪

Date:TODAY
Time: NOW
Pick up: JB🇲🇾SG
Drop off: SG🇸🇬JB
Pax: 1-6
Pm pm pm thank you"
893819,2026-06-03 09:09:01+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
893818,2026-06-03 09:08:58+00:00,"Malay driver  looking for hitchers
date： 03 June 2026
time：Now Onwards
pickup：JB🇲🇾
drop off: SG🇸🇬
pax：1-6 pax Mpv
whole car/carool
Pay now/cash n tng
no need deposit
pm me thanks☺️"
893817,2026-06-03 09:02:51+00:00,"Driver looking for Hitchers 
🔤🔤🔤🔤🔤🔤
Date : Today 
Time: Now Onwards
Pickup : JB 
Drop off : SG 
Pax : 1-4 pax

No need deposit ❗️❗️❗️
Pays after drop off 

Pm me thanks 👍👍🚗🚗"
893816,2026-06-03 09:00:21+00:00,"Hitcher Looking for Driver. 
Date:Today 
Time:Now
P/UP:JB 
D/OFF:SG 
Pax:3
Prefer Whole Car.
Cash Only.
Please PM me. Thanks."
893815,2026-06-03 08:59:05+00:00,"Looking for Driver

Whole car

Pick up Sg
Drop off jb
Pax :2
Time:6:15
Price:$40

No deposit"
893814,2026-06-03 08:55:29+00:00,"👨‍✈️Driver looking for hitcher👋

pick up : Jb/Sg
drop off: Sg/Jb/Kl
date : anyday /return trip also can.
time : anytime / advance booking also can.
pax : 1-8 / whole car / Carpool.
  Paynow,Cash,Tng.
   
Kindly Pm For Best Offer Thanks"
893813,2026-06-03 08:55:13+00:00,"Driver looking for Hitchers 
🔤🔤🔤🔤🔤🔤
Date : Today 
Time: Now Onwards
SG 🇸🇬😀JB🇲🇾
Pax : 1-4 pax
Whole car available.
Advanced booking is available.

Other services
SG 🇸🇬➡️Malaysia 🇲🇾
Payment mode : Paynow / TF

😀+60 111855 8408 - Sarah Lee

No need deposit ❗️❗️❗️
Pays after drop off 

Pm me thanks 👍👍🚗🚗"
893812,2026-06-03 08:48:31+00:00,"DRIVER LOOKING HITCHER💃
pick and go
Now now
Sg🇸🇬-Jb 🇲🇾"
893811,2026-06-03 08:46:30+00:00,"⭐️Driver Looking for Passengers ⭐️
⭐️司機尋找乘客⭐️⭐️

🚘Carpool and charter Service 🚘
🚘拼車與包車服務🚘

MONDAY TO SUNDAY
星期一 至 星期日

< 🇲🇾JB-🇸🇬SG>（新山-新加坡）
6am - 7am
10am - 11am
2pm - 3pm
6pm - 7pm 
8pm - 9pm
< 🇸🇬SG-🇲🇾JB> （新加坡 - 新山）
9am - 10am
12pm - 1pm
4pm - 5pm
8pm - 9pm
11pm - 12am

permanent no available at This moment

👉🏻SAFETY  安全
👉🏻ON TIME 準時
👉🏻PROFESSIONAL 專業


Other timing can check with me 🥰
Please Wa +60167838850 or PM me if interested.

其他時間歡迎向我諮詢🥰
如有興趣可以Wa +60167838850 或 pm我🥰"
893810,2026-06-03 08:43:15+00:00,"Hey, there Yusof! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893809,2026-06-03 08:43:03+00:00,"Hey, there @Ravvanan! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
893808,2026-06-03 08:43:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
